Date;Status;Type;Title;Action;Session ID;ID;Tool;Entry Type;Source Provider Version;Source Site Address;Source Site Name;Source List Title;Source List ID;Source User Account;Loaded From;Source Path;Source ID;Source Version;Destination Provider Version;Destination Site Address;Destination Site Name;Destination List Title;Destination List ID;Destination User Account;Destination Path;Destination ID;Messages;Warnings;Errors;Copy Options;Throttling Statistics;Application Version;Details;Office 365 Import: Status;Office 365 Import: Job Ids;Office 365 Import: # of objects processed;Office 365 Import: # of objects;Office 365 Import: Progress %;Office 365 Import: Import Start;Office 365 Import: Import End;Azure Jobs;Help links
30-07-2018;Success;File;Skade opstået under hundeslagsmål.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105524_515;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade opstået under hundeslagsmål.aspx;153;27.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade opstået under hundeslagsmål.aspx;96;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade forvoldt på bil - værdiforringelse.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105515_514;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade forvoldt på bil - værdiforringelse.aspx;242;6.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade forvoldt på bil - værdiforringelse.aspx;95;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade forvoldt af udeboende børn - hos udeboende børn.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105503_513;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade forvoldt af udeboende børn - hos udeboende børn.aspx;194;9.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade forvoldt af udeboende børn - hos udeboende børn.aspx;94;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade forvoldt af både.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105453_512;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade forvoldt af både.aspx;187;7.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade forvoldt af både.aspx;93;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade forvoldt af børn.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105420_511;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade forvoldt af børn.aspx;8;27.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade forvoldt af børn.aspx;92;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;selvstændigt virkende tredjemand.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105408_510;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;selvstændigt virkende tredjemand.aspx;59;8.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;selvstændigt virkende tredjemand.aspx;91;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Selvrisikobeløb.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105344_509;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Selvrisikobeløb.aspx;61;20.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Selvrisikobeløb.aspx;90;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Selvrisiko.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105337_508;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Selvrisiko.aspx;278;4.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Selvrisiko.aspx;89;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Selskabets e-mail anbefalinger.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105322_507;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Selskabets e-mail anbefalinger.aspx;53;10.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Selskabets e-mail anbefalinger.aspx;88;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Rådgivningsansvar.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105316_506;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Rådgivningsansvar.aspx;286;3.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Rådgivningsansvar.aspx;87;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Reserver.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105256_505;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Reserver.aspx;42;16.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Reserver.aspx;86;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Reserveafsættelse.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105237_504;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Reserveafsættelse.aspx;257;12.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Reserveafsættelse.aspx;85;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Reserveafsættelse i skadesager som forventes at komme til at koste over 1 mio.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105217_503;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Reserveafsættelse i skadesager som forventes at komme til at koste over 1 mio.aspx;258;16.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Reserveafsættelse i skadesager som forventes at komme til at koste over 1 mio.aspx;84;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Regres Hundeansvarsforsikring.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105200_502;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Regres Hundeansvarsforsikring.aspx;132;11.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Regres Hundeansvarsforsikring.aspx;83;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Referater fra ansvarsmøder.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105132_501;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Referater fra ansvarsmøder.aspx;27;22.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Referater fra ansvarsmøder.aspx;82;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Påregnelig.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105121_500;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Påregnelig.aspx;125;8.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Påregnelig.aspx;81;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;produktansvar.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105056_499;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;produktansvar.aspx;55;19.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;produktansvar.aspx;80;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Pro rata - afkortning i ansvarssager.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105041_498;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Pro rata - afkortning i ansvarssager.aspx;151;9.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Pro rata - afkortning i ansvarssager.aspx;79;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Politirapport.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105031_497;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Politirapport.aspx;121;7.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Politirapport.aspx;78;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Personskader sket i udlandet.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105007_496;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Personskader sket i udlandet.aspx;47;20.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Personskader sket i udlandet.aspx;77;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Pasning af andres hunde.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104938_495;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Pasning af andres hunde.aspx;90;23.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Pasning af andres hunde.aspx;76;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Opgørelse af erstatningens størrelse for selvrisikokrav.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104932_494;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Opgørelse af erstatningens størrelse for selvrisikokrav.aspx;279;3.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Opgørelse af erstatningens størrelse for selvrisikokrav.aspx;75;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Nødret.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104918_493;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Nødret.aspx;123;11.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Nødret.aspx;74;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Motorkøretøj - børns ansvar - varetægt.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104857_492;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Motorkøretøj - børns ansvar - varetægt.aspx;199;15.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Motorkøretøj - børns ansvar - varetægt.aspx;73;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Motoransvar eller privat ansvar.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104834_491;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Motoransvar eller privat ansvar.aspx;182;18.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Motoransvar eller privat ansvar.aspx;72;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Medarbejdersager.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104823_490;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Medarbejdersager.aspx;238;7.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Medarbejdersager.aspx;71;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Medarbejderens egen hæftelse.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104811_489;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Medarbejderens egen hæftelse.aspx;57;9.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Medarbejderens egen hæftelse.aspx;70;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Mark- og vejfredsloven.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104754_488;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Mark- og vejfredsloven.aspx;30;13.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Mark- og vejfredsloven.aspx;69;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Manglet evnen til at handle fornuftsmæssigt.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104734_487;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Manglet evnen til at handle fornuftsmæssigt.aspx;229;15.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Manglet evnen til at handle fornuftsmæssigt.aspx;68;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Lån og leje.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104617_486;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Lån og leje.aspx;32;65.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Lån og leje.aspx;67;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Lov om Erstatningsansvar § 25.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104551_485;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Lov om Erstatningsansvar § 25.aspx;25;19.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Lov om Erstatningsansvar § 25.aspx;66;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Liste over politikredse.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104543_484;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Liste over politikredse.aspx;282;4.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Liste over politikredse.aspx;65;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Liste over forsikringsselskaber.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104535_483;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Liste over forsikringsselskaber.aspx;281;4.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Liste over forsikringsselskaber.aspx;64;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Ledningsejerregistret.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104522_482;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Ledningsejerregistret.aspx;204;9.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Ledningsejerregistret.aspx;63;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Kørestole.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104512_481;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Kørestole.aspx;228;7.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Kørestole.aspx;62;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Klage over afgørelse.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104453_480;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Klage over afgørelse.aspx;216;15.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Klage over afgørelse.aspx;61;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Kilometersatser.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104440_479;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Kilometersatser.aspx;146;10.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Kilometersatser.aspx;60;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Katteskader.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104421_478;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Katteskader.aspx;22;16.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Katteskader.aspx;59;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Kapitel 2-aftalen.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104407_477;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Kapitel 2-aftalen.aspx;190;13.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Kapitel 2-aftalen.aspx;58;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Informationssøgning.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104358_476;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Informationssøgning.aspx;277;5.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Informationssøgning.aspx;57;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Hæftelse for købte varer.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104344_475;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Hæftelse for købte varer.aspx;127;11.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Hæftelse for købte varer.aspx;56;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Hvilke selskaber er tiltrådt skadesforsikringsaftalerne.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104339_474;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Hvilke selskaber er tiltrådt skadesforsikringsaftalerne.aspx;285;3.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Hvilke selskaber er tiltrådt skadesforsikringsaftalerne.aspx;55;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Hvilke ansvarsskader skal vi tage stilling til.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730104318_473;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Hvilke ansvarsskader skal vi tage stilling til.aspx;36;17.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Hvilke ansvarsskader skal vi tage stilling til.aspx;54;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
