OrignalFilnavn;NytFilnavn;Gruppe;Undergruppe;Branche;Coincidence;Status
Pludselig skade forvoldt af dyr.aspx;Pludselig skade forvoldt af dyr.aspx;Vilkårenes afsnit 18. Pludselig skade;;Indbo;False;Success
Pludselig skade på cykler.aspx;Pludselig skade på cykler.aspx;Vilkårenes afsnit 18. Pludselig skade;;Indbo;False;Success
Pludselig skade på motoriserede haveredskaber.aspx;Pludselig skade på motoriserede haveredskaber.aspx;Vilkårenes afsnit 18. Pludselig skade;;Indbo;False;Success
Pludselig tilsodning fra forskriftsmæssigt indrettet anlæg til at opvarme  rum.aspx;Pludselig tilsodning fra forskriftsmæssigt indrettet anlæg til at opvarme  rum.aspx;Vilkårenes afsnit 2. Brand, lynnedslag og eksplosion mv.;;Indbo;False;Success
Politiets journalkoder.aspx;Politiets journalkoder.aspx;Diverse;;Indbo;False;Success
Politikredse.aspx;Politikredse.aspx;Diverse;;Indbo;False;Success
Politikvittering - Indhentning af politikvittering.aspx;Politikvittering - Indhentning af politikvittering.aspx;Forretningsgang ;;Indbo;False;Success
Postkasser.aspx;IndboPostkasser.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;True;Success
Postnumre inddeling for Indbotaksator på Fyn og Jylland.aspx;Postnumre inddeling for Indbotaksator på Fyn og Jylland.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Taksatorhjælp;;Indbo;False;Success
Postnumre inddeling for Indbotaksator på Sjælland.aspx;Postnumre inddeling for Indbotaksator på Sjælland.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Taksatorhjælp;;Indbo;False;Success
Private contra erhvervspenge.aspx;Private contra erhvervspenge.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;False;Success
Proteser.aspx;Proteser.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på ;;Indbo;False;Success
præmieobligation.aspx;præmieobligation.aspx;Erstatningsopgørelse;;Indbo;False;Success
Psykisk syge - pludselige skader - hærværk.aspx;Psykisk syge - pludselige skader - hærværk.aspx;Vilkårenes afsnit 18. Pludselig skade;;Indbo;False;Success
Psykologisk krisehjælp.aspx;Psykologisk krisehjælp.aspx;Forretningsgang;;Indbo;False;Success
Punktering.aspx;Punktering.aspx;Vilkårenes afsnit 20. Glas og sanitet;;Indbo;False;Success
På hvilke rejser er rejsegods dækket.aspx;På hvilke rejser er rejsegods dækket.aspx;Vilkårenes afsnit 13. Rejsegods;;Indbo;False;Success
Radiostyrede modelfly og droner.aspx;Radiostyrede modelfly og droner.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;False;Success
Ran begrebet.aspx;Ran begrebet.aspx;Vilkårenes afsnit 6. Ran, røveri og overfald;;Indbo;False;Success
Redning- og bevaringsudgift - Omstilling af låse.aspx;Redning- og bevaringsudgift - Omstilling af låse.aspx;Diverse;;Indbo;False;Success
Redning- og bevaringsudgift - Tyveri af fjernbetjening til alarm.aspx;Redning- og bevaringsudgift - Tyveri af fjernbetjening til alarm.aspx;Diverse;;Indbo;False;Success
Redning- og bevaringsudgifter - Betaling på Indbo- eller husforsikring.aspx;Redning- og bevaringsudgifter - Betaling på Indbo- eller husforsikring.aspx;Forretningsgang;;Indbo;False;Success
Registreringsattest.aspx;Registreringsattest.aspx;Vilkårenes afsnit 1.f. Hvilke ting dækker forsikringen skader på;;Indbo;False;Success
Regres - Bevissikring i sager mod DONG (ØRSTED).aspx;Regres - Bevissikring i sager mod DONG (ØRSTED).aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres - Forældrehæftelse.aspx;IndboRegres - Forældrehæftelse.aspx;Den gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;True;Success
Regres - Generelt om regresbehandling.aspx;Regres - Generelt om regresbehandling.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres - Hvem må lægge en regressag ned.aspx;Regres - Hvem må lægge en regressag ned.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres - hvornår gør vi regres.aspx;Regres - hvornår gør vi regres.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres - Kontanterstatning.aspx;Regres - Kontanterstatning.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres - Når skaden er forvoldt af pårørende.aspx;Regres - Når skaden er forvoldt af pårørende.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres - Opkrævning af selvrisiko.aspx;Regres - Opkrævning af selvrisiko.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres - Overfor flyselskaber.aspx;Regres - Overfor flyselskaber.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres - Regresnotat.aspx;Regres - Regresnotat.aspx;Den Gode indboskadebehandler - Den Gode indbotaksator - Regres;;Indbo;False;Success
Regres - Rejsegods - Regres overfor flyselskab.aspx;Regres - Rejsegods - Regres overfor flyselskab.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres - Sager til regresgruppen.aspx;Regres - Sager til regresgruppen.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres - Skade forvoldt af udenlandste biler.aspx;Regres - Skade forvoldt af udenlandste biler.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Regres i færdselsskadesager.aspx;Regres i færdselsskadesager.aspx;Forretningsgang;;Indbo;False;Success
Regresblanket.aspx;Regresblanket.aspx;Diverse;;Indbo;False;Success
Regressager.aspx;Regressager.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Regres;;Indbo;False;Success
Reklamation overfor håndværkere og samarbejdspartnere.aspx;Reklamation overfor håndværkere og samarbejdspartnere.aspx;Erstatningsopgørelse;;Indbo;False;Success
Reparation af cykler.aspx;Reparation af cykler.aspx;Erstatningsopgørelse;;Indbo;False;Success
Reparation eller totalskade i forhold til 50 procent reglen i indbovilkår 33-4.aspx;Reparation eller totalskade i forhold til 50 procent reglen i indbovilkår 33-4.aspx;Erstatningsopgørelse;;Indbo;False;Success
Reparationserklæringer - betaling herfor.aspx;Reparationserklæringer - betaling herfor.aspx;Erstatningsopgørelse;;Indbo;False;Success
Reserveafsættelse i skadesager som forventes at komme til at koste over 1,5 mio.aspx;Reserveafsættelse i skadesager som forventes at komme til at koste over 1,5 mio.aspx;Erstatningsopgørelse;;Indbo;False;Success
Reserveafsættelse.aspx;Reserveafsættelse.aspx;Erstatningsopgørelse;;Indbo;False;Success
Returnering af genleverede smykker.aspx;Returnering af genleverede smykker.aspx;Forretningsgang;;Indbo;False;Success
Risiko - Indberetning af faktiske og mulige tab.aspx;Risiko - Indberetning af faktiske og mulige tab.aspx;Diverse;;Indbo;False;Success
Røveri.aspx;Røveri.aspx;Vilkårenes afsnit 6. Ran, røveri og overfald;;Indbo;False;Success
Rådgivningsfejl - mangelfuld rådgivning fra tegningskonsulent.aspx;Rådgivningsfejl - mangelfuld rådgivning fra tegningskonsulent.aspx;Forretningsgang;;Indbo;False;Success
Sagsbehandler til medlem (a).aspx;Sagsbehandler til medlem (a).aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator ;Skadeårsag er dækket - Done in one;Indbo;False;Success
Sagsbehandler til medlem eller taksator til medlem (b).aspx;Sagsbehandler til medlem eller taksator til medlem (b).aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator;Skadeårsag er dækket - Erstatning opgøres delvist. Vi mangler oplysninger om enkelte eller flere genstande for at tage stilling til dækning eller erstatningens størrelse;Indbo;False;Success
Sagsbehandler til medlem eller taksator til medlem (c).aspx;Sagsbehandler til medlem eller taksator til medlem (c).aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator;Skadeårsag er dækket - Vi mangler oplysninger om de skaderamte genstande for at tage stilling til dækning eller erstatningens størrelse;Indbo;False;Success
Sagsbehandler til medlem eller taksator til medlem (d).aspx;Sagsbehandler til medlem eller taksator til medlem (d).aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator;Vi ved ikke om skadeårsag er dækket;Indbo;False;Success
Sagsbehandler til medlem eller taksator til medlem (e).aspx;Sagsbehandler til medlem eller taksator til medlem (e).aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator ;Telefonsamtalen afsluttes med;Indbo;False;Success
Sagsbehandler til medlem eller taksator til medlem (f).aspx;Sagsbehandler til medlem eller taksator til medlem (f).aspx;Den gode Indboskadebehandler - Den Gode Indbotaksator;Skadeårsag er ikke dækket;Indbo;False;Success
Sagsbehandler til taksator (a).aspx;Sagsbehandler til taksator (a).aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator;Overdragelse af sagen til taksastor;Indbo;False;Success
Sagsbehandler til taksator (b).aspx;Sagsbehandler til taksator (b).aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator ;Hvad skal noteres i SP Byg;Indbo;False;Success
Sagsflow.aspx;Sagsflow.aspx;Forretningsgang ;;Indbo;False;Success
Samlinger og særlige indbogenstande til hobbybrug.aspx;Samlinger og særlige indbogenstande til hobbybrug.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;False;Success
Sanering - Forbehold på policen.aspx;Sanering - Forbehold på policen.aspx;Diverse;;Indbo;False;Success
Sanering - kontakt til sanering.aspx;Sanering - kontakt til sanering.aspx;Diverse;;Indbo;False;Success
Scalepoint  - Udbetaling til Scalepoint - Behandling af Kvalitetssager.aspx;Scalepoint  - Udbetaling til Scalepoint - Behandling af Kvalitetssager.aspx;Diverse;;Indbo;False;Success
Scalepoint Løsøre ECC.aspx;Scalepoint Løsøre ECC.aspx;Forretningsgang ;;Indbo;False;Success
Scalepoint til bygningsskader.aspx;Scalepoint til bygningsskader.aspx;Forretningsgang;;Indbo;False;Success
Selvrisiko - 1. risikodækning.aspx;Selvrisiko - 1. risikodækning.aspx;Erstatningsopgørelse;;Indbo;False;Success
Selvrisiko - En skade en selvrisiko.aspx;Selvrisiko - En skade en selvrisiko.aspx;Erstatningsopgørelse;;Indbo;False;Success
Selvrisiko - Opkrævning af selvrisiko.aspx;Selvrisiko - Opkrævning af selvrisiko.aspx;Forretningsgang ;;Indbo;False;Success
Selvrisiko - Pålagt selvrisiko.aspx;Selvrisiko - Pålagt selvrisiko.aspx;Forretningsgang;;Indbo;False;Success
Selvrisiko - Rabatgivende selvrisiko.aspx;Selvrisiko - Rabatgivende selvrisiko.aspx;Forretningsgang;;Indbo;False;Success
Selvrisiko - Rykkerbreve vedrørende manglende indbetaling af selvrisikobeløb.aspx;Selvrisiko - Rykkerbreve vedrørende manglende indbetaling af selvrisikobeløb.aspx;Diverse;;Indbo;False;Success
Selvrisiko - Selvrisiko eller afskrivning hvornår gøres det gældende.aspx;Selvrisiko - Selvrisiko eller afskrivning hvornår gøres det gældende.aspx;Erstatningsopgørelse;;Indbo;False;Success
Selvrisiko - Sletning af rykkergebyrer ved selvrisikoopkrævninger.aspx;Selvrisiko - Sletning af rykkergebyrer ved selvrisikoopkrævninger.aspx;Forretningsgang;;Indbo;False;Success
Selvrisiko på 5000 kr.aspx;Selvrisiko på 5000 kr.aspx;Vilkårenes afsnit 11. Vandskade;;Indbo;False;Success
Sikker post.aspx;IndboSikker post.aspx;Diverse;;Indbo;True;Success
Sikret personkreds.aspx;Sikret personkreds.aspx;Vilkårenes afsnit 1.B. Hvem dækker forsikringen;;Indbo;False;Success
Simpelt tyveri af både mv. låst fast til et fast punkt.aspx;Simpelt tyveri af både mv. låst fast til et fast punkt.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt ;;Indbo;False;Success
Simpelt tyveri af indbogenstande når sommerhus er ubeboet.aspx;Simpelt tyveri af indbogenstande når sommerhus er ubeboet.aspx;Sommerhusforsikringen;;Indbo;False;Success
Simpelt tyveri eller glemt, tabt, forlagt.aspx;Simpelt tyveri eller glemt, tabt, forlagt.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt;;Indbo;False;Success
Simpelt tyveri fra udlånt bolig - boligbyt - Airbnb.aspx;Simpelt tyveri fra udlånt bolig - boligbyt - Airbnb.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt;;Indbo;False;Success
Skabeloner.aspx;Skabeloner.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på ;;Indbo;False;Success
Skade forvoldt af flyvende trampoliner.aspx;Skade forvoldt af flyvende trampoliner.aspx;Vilkårenes afsnit 10. Storm - voldsomt sky- og tøbrud - snetryk;;Indbo;False;Success
Skade forvoldt af optøede varer.aspx;Skade forvoldt af optøede varer.aspx;Vilkårenes afsnit 12. Køle- og dybfrostskade;;Indbo;False;Success
Skade forvoldt af ukendte og uforsikrede hunde.aspx;IndboSkade forvoldt af ukendte og uforsikrede hunde.aspx;Erstatningsopgørelse;;Indbo;True;Success
Skade på cykel - Tyveri eller hærværk.aspx;Skade på cykel - Tyveri eller hærværk.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt;;Indbo;False;Success
Skadeadvis.aspx;Skadeadvis.aspx;Diverse;;Indbo;False;Success
Skadearter, statistikkoder og omfangskoder.aspx;Skadearter, statistikkoder og omfangskoder.aspx;Diverse;;Indbo;False;Success
Skadehåndbøger.aspx;Skadehåndbøger.aspx;Forretningsgang;;Indbo;False;Success
Skadeinfo - F2 forkortelser.aspx;Skadeinfo - F2 forkortelser.aspx;Forretningsgang;;Indbo;False;Success
Skader på private film - og båndoptagelser, it-programmer eller elektroniske lagringsmedier.aspx;Skader på private film - og båndoptagelser, it-programmer eller elektroniske lagringsmedier.aspx;Erstatningsopgørelse;;Indbo;False;Success
Skader sket under flytning.aspx;Skader sket under flytning.aspx;Vilkårenes afsnit 18. Pludselig skade;;Indbo;False;Success
Skader som skyldes dårlig emballage eller udflyden af medbragte væsker.aspx;Skader som skyldes dårlig emballage eller udflyden af medbragte væsker.aspx;Vilkårenes afsnit 13. Rejsegods;;Indbo;False;Success
Skadeservice - kasseringslister.aspx;Skadeservice - kasseringslister.aspx;Forretningsgang ;;Indbo;False;Success
Skadet Iphone, når ny model er lanceret.aspx;Skadet Iphone, når ny model er lanceret.aspx;Erstatningsopgørelse ;;Indbo;False;Success
Skimmelsvamp.aspx;Skimmelsvamp.aspx;Diverse;;Indbo;False;Success
Skind og skindtøj.aspx;Skind og skindtøj.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på ;;Indbo;False;Success
Skulpturer i haven.aspx;Skulpturer i haven.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på ;;Indbo;False;Success
Skybrud.aspx;IndboSkybrud.aspx;Vilkårenes afsnit 10. Storm - voldsomt sky- og tøbrud - snetryk;;Indbo;True;Success
Skærmbriller.aspx;Skærmbriller.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på ;;Indbo;False;Success
Smart tv.aspx;Smart tv.aspx;Erstatningsopgørelse;;Indbo;False;Success
Smeltevand eller nedbør, hvis skaden er en umiddelbar følge af stormskaden.aspx;Smeltevand eller nedbør, hvis skaden er en umiddelbar følge af stormskaden.aspx;Vilkårenes afsnit 10. Storm - voldsomt sky- og tøbrud - snetryk;;Indbo;False;Success
Små el-biler.aspx;Små el-biler.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;False;Success
Småskader med udbetaling på under 500 kr.aspx;Småskader med udbetaling på under 500 kr.aspx;Erstatningsopgørelse;;Indbo;False;Success
Snescooter.aspx;Snescooter.aspx;vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;False;Success
Sodskader - tilsodning - tørkogning.aspx;Sodskader - tilsodning - tørkogning.aspx;Vilkårenes afsnit 18. Pludselig skade;;Indbo;False;Success
Solarium.aspx;Solarium.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;False;Success
Solcelleanlæg.aspx;IndboSolcelleanlæg.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;True;Success
Spabad.aspx;IndboSpabad.aspx;Vilkårenes afsnit 20. Glas og sanitet;;Indbo;True;Success
Specialskade.aspx;Specialskade.aspx;Diverse;;Indbo;False;Success
Specificeret liste over ødelagte madvarer.aspx;Specificeret liste over ødelagte madvarer.aspx;Erstatningsopgørelse;;Indbo;False;Success
Specificeret liste.aspx;Specificeret liste.aspx;Vilkårenes afsnit 12. køle- og dybfrostskade;;Indbo;False;Success
Speed Pedelec.aspx;Speed Pedelec.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på ;;Indbo;False;Success
Spiritus - hedvin - breezer.aspx;Spiritus - hedvin - breezer.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på ;;Indbo;False;Success
Sp-løsøre - anvendelse ved skønsmæssig erstatning.aspx;Sp-løsøre - anvendelse ved skønsmæssig erstatning.aspx;Erstatningsopgørelse;;Indbo;False;Success
Sp-Regninger som ikke stemmer overens med tilbud - vores rabataftale.aspx;Sp-Regninger som ikke stemmer overens med tilbud - vores rabataftale.aspx;Erstatningsopgørelse ;;Indbo;False;Success
Spærring af bankkonti.aspx;Spærring af bankkonti.aspx;Erstatningsopgørelse;;Indbo;False;Success
Startside.aspx;IndboStartside.aspx;Erstatningsopgørelse;;Indbo;True;Success
Statistikkode 008 - Skader der ikke er dækning for.aspx;Statistikkode 008 - Skader der ikke er dækning for.aspx;Diverse;;Indbo;False;Success
Statistikkode 300 - Redning og bevaring.aspx;Statistikkode 300 - Redning og bevaring.aspx;Forretningsgang;;Indbo;False;Success
Statistikkode 300 og 400 - Redning og bevaring.aspx;Statistikkode 300 og 400 - Redning og bevaring.aspx;Diverse;;Indbo;False;Success
Statistikkoder - Hvilken statistikkode skal bruges.aspx;Statistikkoder - Hvilken statistikkode skal bruges.aspx;Forretningsgang;;Indbo;False;Success
Stelnummer betegnelse på cykler.aspx;Stelnummer betegnelse på cykler.aspx;Erstatningsopgørelse;;Indbo;False;Success
Stillads og stiger.aspx;Stillads og stiger.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;False;Success
Stormflodsskader.aspx;IndboStormflodsskader.aspx;Vilkårenes afsnit 10. Storm - voldsomt sky- og tøbrud - snetryk;;Indbo;True;Success
Stormskadet indbo i drivhuse.aspx;Stormskadet indbo i drivhuse.aspx;Vilkårenes afsnit 10. Storm - voldsomt sky- og tøbrud - snetryk;;Indbo;False;Success
Studieforsikring ekstra.aspx;Studieforsikring ekstra.aspx;Diverse;;Indbo;False;Success
Summer, præmier og selvrisikobeløb.aspx;Summer, præmier og selvrisikobeløb.aspx;Erstatningsopgørelse;;Indbo;False;Success
Svideskader - stjernekastere og tændstikker.aspx;Svideskader - stjernekastere og tændstikker.aspx;Vilkårenes afsnit 2. Brand, lynnedslag og eksplosion mv.;;Indbo;False;Success
Særligt privat indbo - tilbehør til særligt privat indbo - synligt udefra.aspx;Særligt privat indbo - tilbehør til særligt privat indbo - synligt udefra.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;False;Success
Søgning på hjemmesider.aspx;Søgning på hjemmesider.aspx;Forretningsgang;;Indbo;False;Success
Tablets - afskrivning.aspx;Tablets - afskrivning.aspx;Erstatningsopgørelse;;Indbo;False;Success
Taksator - Bestilling af taksator på sommerhussager.aspx;Taksator - Bestilling af taksator på sommerhussager.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Taksatorhjælp;;Indbo;False;Success
Taksator - Bestilling af taksator til hastesager.aspx;Taksator - Bestilling af taksator til hastesager.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Taksatorhjælp;;Indbo;False;Success
Taksator - Freelance taksator Jesper Møller-Hansen.aspx;Taksator - Freelance taksator Jesper Møller-Hansen.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - taksatorhjælp;;Indbo;False;Success
Taksator til sagsbehandler eller taksator til taksator (a).aspx;Taksator til sagsbehandler eller taksator til taksator (a).aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator;SP Byg - Notater, besigtigelsesrapporter - billeder og mails;Indbo;False;Success
Taksator til sagsbehandler eller taksator til taksator (b).aspx;Taksator til sagsbehandler eller taksator til taksator (b).aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator;Regresskabelon;Indbo;False;Success
Taksatorsager - Bilag til erstatningsopgørelsen – Hvor finder man dem.aspx;Taksatorsager - Bilag til erstatningsopgørelsen – Hvor finder man dem.aspx;Indbotaksator ;;Indbo;False;Success
Taksatorsager - Erstatningsopgørelse.aspx;Taksatorsager - Erstatningsopgørelse.aspx;Indbotaksator;;Indbo;False;Success
Taksatorsager - Generel dokumentation – Hvad er lagt til grund og hvor skal dette noteres.aspx;Taksatorsager - Generel dokumentation – Hvad er lagt til grund og hvor skal dette noteres.aspx;Indbotaksator;;Indbo;False;Success
Taksatorsager - Rregressager - Hvad er vigtigt.aspx;Taksatorsager - Rregressager - Hvad er vigtigt.aspx;Indbotaksator ;;Indbo;False;Success
Taksatorsager og skadeservicesager.aspx;Taksatorsager og skadeservicesager.aspx;Den Gode Indboskadebehandler - Den Gode Indbotaksator - Taksatorhjælp;;Indbo;False;Success
Takseringsfaktura - Betaling af takseringsfaktura.aspx;Takseringsfaktura - Betaling af takseringsfaktura.aspx;Forretningsgang ;;Indbo;False;Success
Telefonnummer - Direkte telefonnummer til Bygning- og Indboskade.aspx;Telefonnummer - Direkte telefonnummer til Bygning- og Indboskade.aspx;Diverse;;Indbo;False;Success
Tilbehør til motorkøretøjer.aspx;Tilbehør til motorkøretøjer.aspx;Vilkårenes afsnit 1.F. Hvilke ting dækker forsikringen skader på;;Indbo;False;Success
Tilbud - Pris på reparation.aspx;Tilbud - Pris på reparation.aspx;Erstatningsopgørelse;;Indbo;False;Success
Tilbud eller overslag.aspx;Tilbud eller overslag.aspx;Erstatningsopgørelse;;Indbo;False;Success
Tilfældig afbrydelse af strømmen.aspx;Tilfældig afbrydelse af strømmen.aspx;Vilkårenes afsnit 12. Køle- og dybfrostskade;;Indbo;False;Success
Tilsvarende ting - elektroniske ting.aspx;Tilsvarende ting - elektroniske ting.aspx;Erstatningsopgørelse;;Indbo;False;Success
Ting der bortkommer.aspx;Ting der bortkommer.aspx;Vilkårenes afsnit 19. El-skade og elektronikdækning ;;Indbo;False;Success
Ting købt i udlandet.aspx;Ting købt i udlandet.aspx;Erstatningsopgørelse;;Indbo;False;Success
Ting som er sat til salg - Varer i kommission.aspx;Ting som er sat til salg - Varer i kommission.aspx;Vilkårenes afsnit 1.C. Hvor dækker forsikringen;;Indbo;False;Success
Tingskader forvoldt af ukendte eller uforsikrede søfartøjer under 15 meter.aspx;Tingskader forvoldt af ukendte eller uforsikrede søfartøjer under 15 meter.aspx;Erstatningsopgørelse;;Indbo;False;Success
Tolkebistand.aspx;Tolkebistand.aspx;Erstatningsopgørelse;;Indbo;False;Success
Topdesk - Kontakt til Sericedesk - IT via Topdesk.aspx;Topdesk - Kontakt til Sericedesk - IT via Topdesk.aspx;Diverse;;Indbo;False;Success
Tricktyveri på forsikringsstedet.aspx;Tricktyveri på forsikringsstedet.aspx;Vilkårenes afsnit 3. Indbrudstyveri;;Indbo;False;Success
Tyveri af arbejdsredskaber i container.aspx;Tyveri af arbejdsredskaber i container.aspx;Vilkårenes afsnit 3. Indbrudstyveri;;Indbo;False;Success
Tyveri af genstande, som andre holder øje med.aspx;Tyveri af genstande, som andre holder øje med.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt;;Indbo;False;Success
Tyveri begået af dyr.aspx;Tyveri begået af dyr.aspx;Vilkårenes afsnit 18. Pludselig skade ;;Indbo;False;Success
Tyveri begået af håndværkere.aspx;Tyveri begået af håndværkere.aspx;Vilkårenes afsnit 3. Indbrudstyveri;;Indbo;False;Success
Tyveri begået af medhjælp.aspx;Tyveri begået af medhjælp.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt ;;Indbo;False;Success
Tyveri fra autocamper.aspx;Tyveri fra autocamper.aspx;Vilkårenes afsnit 5. Simpelt tyveri - Bil mv.;;Indbo;False;Success
Tyveri fra beboelsesvogn, campingvogn, når medlem er tilstede.aspx;Tyveri fra beboelsesvogn, campingvogn, når medlem er tilstede.aspx;Vilkårenes afsnit 5. Simpelt tyveri - Bil mv.;;Indbo;False;Success
Tyveri fra bil - Hundebeslag.aspx;Tyveri fra bil - Hundebeslag.aspx;Vilkårenes afsnit 5. Simpelt tyveri - Bil mv.;;Indbo;False;Success
Tyveri fra bil - Medlem mener at være blevet bedøvet.aspx;Tyveri fra bil - Medlem mener at være blevet bedøvet.aspx;Vilkårenes afsnit 5. Simpelt tyveri - Bil mv. ;;Indbo;False;Success
Tyveri fra bil i parkeringskældre.aspx;Tyveri fra bil i parkeringskældre.aspx;Vilkårenes afsnit 5. Simpelt tyveri - Bil mv.;;Indbo;False;Success
Tyveri fra bil med rette bilnøgle.aspx;Tyveri fra bil med rette bilnøgle.aspx;Vilkårenes afsnit 5. Simpelt tyveri - Bil mv.;;Indbo;False;Success
Tyveri fra bus eller bil sket under af- og pålæsning.aspx;Tyveri fra bus eller bil sket under af- og pålæsning.aspx;Vilkårenes afsnit 5. Simpelt tyveri - Bil mv.;;Indbo;False;Success
Tyveri fra fastmonteret boks på hotelværelse - voldeligt opbrud.aspx;Tyveri fra fastmonteret boks på hotelværelse - voldeligt opbrud.aspx;Vilkårenes afsnit 3. Indbrudstyveri;;Indbo;False;Success
Tyveri fra faststående mobilhomes.aspx;Tyveri fra faststående mobilhomes.aspx;Vilkårenes afsnit 3. Indbrudstyveri;;Indbo;False;Success
Tyveri fra garderobe - af garderobebevis.aspx;Tyveri fra garderobe - af garderobebevis.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt;;Indbo;False;Success
Tyveri fra loft- og kælderrum.aspx;Tyveri fra loft- og kælderrum.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt;;Indbo;False;Success
Tyveri fra plejehjem.aspx;Tyveri fra plejehjem.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt;;Indbo;False;Success
Tyveri fra telt.aspx;Tyveri fra telt.aspx;Vilkårenes afsnit 5. Simpelt tyveri - Bil mv.;;Indbo;False;Success
Tyveri fra trailere.aspx;Tyveri fra trailere.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt;;Indbo;False;Success
Tyveri fra uaflåst bil i låst bygning.aspx;Tyveri fra uaflåst bil i låst bygning.aspx;Vilkårenes afsnit 5. Simpelt tyveri - Bil mv.;;Indbo;False;Success
Tyveri med nøgle fra nøgleboks.aspx;Tyveri med nøgle fra nøgleboks.aspx;Vilkårenes afsnit 3. Indbrudstyveri;;Indbo;False;Success
Tyveri under cykeltur og fra jakker og bukser.aspx;Tyveri under cykeltur og fra jakker og bukser.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt;;Indbo;False;Success
Tyveri under postforsendelse.aspx;Tyveri under postforsendelse.aspx;Vilkårenes afsnit 4. Simpelt tyveri - Generelt;;Indbo;False;Success
Tyveri ved brug af nøgle fundet på forsikringsstedet.aspx;Tyveri ved brug af nøgle fundet på forsikringsstedet.aspx;Vilkårenes afsnit 3. Indbrudstyveri;;Indbo;False;Success
